episode,game,exploration,explored,safe,MA_explored,MA_safe
31,['100+29sin((2pi/23)t)+0e'],13.2,-0.7,-3.0,-12.0,-25.4
32,['100+57sin((2pi/15)t)+0e'],12.9,-4.4,-29.0,-10.7,-26.2
33,['100+60sin((2pi/18)t)+0e'],12.6,-5.6,-18.7,-10.0,-25.4
34,['100+12sin((2pi/34)t)+0e'],12.3,-3.1,-2.6,-9.4,-24.6
35,['100+79sin((2pi/30)t)+0e'],12.1,-2.2,-8.1,-8.8,-24.2
36,['100+45sin((2pi/25)t)+0e'],11.9,-21.6,-36.4,-9.4,-24.6
37,['100+37sin((2pi/35)t)+0e'],11.7,-1.8,-28.4,-8.8,-25.4
38,['100+55sin((2pi/17)t)+0e'],11.6,-9.5,-30.3,-9.4,-26.2
39,['100+77sin((2pi/27)t)+0e'],11.4,-10.7,-28.5,-9.4,-27.3
40,['100+11sin((2pi/36)t)+0e'],11.3,-20.5,-14.9,-9.5,-26.2
41,['100+73sin((2pi/34)t)+0e'],11.2,-74.8,-94.5,-10.1,-27.3
42,['100+45sin((2pi/13)t)+0e'],11.0,-4.1,-28.6,-9.5,-28.4
43,['100+59sin((2pi/36)t)+0e'],10.9,-4.1,2.4,-9.4,-27.3
44,['100+24sin((2pi/37)t)+0e'],10.9,-3.8,-13.9,-9.4,-26.2
45,['100+61sin((2pi/22)t)+0e'],10.8,-37.2,-20.5,-9.4,-25.4
46,['100+10sin((2pi/15)t)+0e'],10.7,-8.8,-11.0,-9.4,-24.6
47,['100+78sin((2pi/28)t)+0e'],10.6,5.7,0.5,-9.1,-24.2
48,['100+27sin((2pi/12)t)+0e'],10.6,-15.3,-23.3,-9.4,-23.7
49,['100+35sin((2pi/30)t)+0e'],10.5,-83.4,-59.4,-9.4,-24.2
50,['100+50sin((2pi/12)t)+0e'],10.5,-87.8,-95.7,-9.5,-24.6
51,['100+18sin((2pi/12)t)+0e'],10.4,-56.4,-61.7,-10.1,-25.4
52,['100+10sin((2pi/38)t)+0e'],10.4,-28.3,-11.6,-10.7,-24.6
53,['100+55sin((2pi/33)t)+0e'],10.3,-12.3,2.6,-10.7,-24.2
54,['100+35sin((2pi/20)t)+0e'],10.3,-19.8,-15.5,-10.7,-23.7
55,['100+61sin((2pi/39)t)+0e'],10.3,-33.3,-20.0,-11.5,-23.7
56,['100+66sin((2pi/26)t)+0e'],10.3,-7.8,-18.7,-10.7,-23.6
57,['100+62sin((2pi/30)t)+0e'],10.2,-28.0,-32.5,-11.5,-23.7
58,['100+49sin((2pi/18)t)+0e'],10.2,10.3,-6.0,-10.7,-23.6
59,['100+5sin((2pi/12)t)+0e'],10.2,-8.5,-29.7,-10.7,-23.7
60,['100+54sin((2pi/35)t)+0e'],10.2,-5.6,-42.2,-10.7,-23.7
61,['100+22sin((2pi/27)t)+0e'],10.2,-21.8,-19.4,-10.7,-23.7
62,['100+24sin((2pi/38)t)+0e'],10.1,7.1,-5.6,-10.7,-23.6
63,['100+12sin((2pi/13)t)+0e'],10.1,-26.7,-29.6,-10.7,-23.7
64,['100+37sin((2pi/17)t)+0e'],10.1,-30.5,-31.1,-10.7,-23.7
65,['100+51sin((2pi/25)t)+0e'],10.1,-52.4,-36.7,-11.5,-24.2
66,['100+19sin((2pi/37)t)+0e'],10.1,-17.4,-18.7,-12.3,-23.7
67,['100+47sin((2pi/27)t)+0e'],10.1,-34.3,-37.2,-12.8,-24.2
68,['100+59sin((2pi/27)t)+0e'],10.1,-18.1,-17.4,-13.3,-23.7
69,['100+43sin((2pi/32)t)+0e'],10.1,-36.6,-20.2,-13.6,-23.7
70,['100+40sin((2pi/34)t)+0e'],10.1,-8.6,-13.5,-13.3,-23.6
71,['100+67sin((2pi/38)t)+0e'],10.1,-17.2,-28.8,-13.6,-23.7
72,['100+38sin((2pi/21)t)+0e'],10.1,-11.8,-23.4,-13.3,-23.6
73,['100+43sin((2pi/26)t)+0e'],10.0,-24.4,-19.0,-13.6,-23.5
74,['100+75sin((2pi/35)t)+0e'],10.0,-103.9,-119.7,-13.9,-23.6
75,['100+26sin((2pi/23)t)+0e'],10.0,-23.1,-23.0,-14.6,-23.5
76,['100+27sin((2pi/29)t)+0e'],10.0,-0.8,-24.0,-13.9,-23.6
77,['100+63sin((2pi/28)t)+0e'],10.0,-81.4,-54.2,-14.6,-23.7
78,['100+46sin((2pi/11)t)+0e'],10.0,-86.2,-116.4,-15.3,-23.7
79,['100+33sin((2pi/22)t)+0e'],10.0,-15.9,-18.3,-15.6,-23.7
80,['100+63sin((2pi/32)t)+0e'],10.0,-44.3,-46.8,-15.9,-23.7
81,['100+19sin((2pi/30)t)+0e'],10.0,-35.4,-48.2,-16.6,-23.9
82,['100+36sin((2pi/39)t)+0e'],10.0,-29.1,-28.6,-17.2,-24.0
83,['100+25sin((2pi/13)t)+0e'],10.0,-8.2,-6.0,-16.6,-23.9
84,['100+11sin((2pi/20)t)+0e'],10.0,-17.9,-10.5,-17.2,-23.7
85,['100+50sin((2pi/19)t)+0e'],10.0,-20.6,-37.2,-17.3,-23.9
86,['100+38sin((2pi/34)t)+0e'],10.0,-95.6,-131.2,-17.4,-24.0
87,['100+79sin((2pi/18)t)+0e'],10.0,-195.2,-161.4,-17.5,-24.3
88,['100+53sin((2pi/26)t)+0e'],10.0,-2.9,-10.1,-17.4,-24.0
89,['100+13sin((2pi/29)t)+0e'],10.0,-13.2,-7.7,-17.3,-23.9
90,['100+54sin((2pi/10)t)+0e'],10.0,-62.3,-63.3,-17.4,-24.0
91,['100+62sin((2pi/37)t)+0e'],10.0,-9.9,3.5,-17.3,-23.9
92,['100+72sin((2pi/20)t)+0e'],10.0,16.3,-3.4,-17.2,-23.7
93,['100+55sin((2pi/10)t)+0e'],10.0,-3.7,-23.7,-16.6,-23.7
94,['100+17sin((2pi/12)t)+0e'],10.0,-9.2,-29.6,-15.9,-23.7
95,['100+24sin((2pi/34)t)+0e'],10.0,-34.4,-55.0,-16.6,-23.9
96,['100+5sin((2pi/27)t)+0e'],10.0,-33.4,-14.1,-17.2,-23.7
97,['100+59sin((2pi/38)t)+0e'],10.0,-43.5,-49.8,-17.3,-23.9
98,['100+36sin((2pi/28)t)+0e'],10.0,-23.1,-14.5,-17.4,-23.7
99,['100+23sin((2pi/17)t)+0e'],10.0,-69.5,-78.4,-17.5,-23.9
100,['100+29sin((2pi/35)t)+0e'],10.0,-13.9,-3.8,-17.3,-23.9
101,['100+46sin((2pi/33)t)+0e'],10.0,4.9,-14.3,-17.3,-23.9
102,['100+38sin((2pi/33)t)+0e'],10.0,-38.8,-49.4,-17.5,-23.9
103,['100+14sin((2pi/22)t)+0e'],10.0,-6.1,-4.0,-17.3,-23.7
104,['100+53sin((2pi/23)t)+0e'],10.0,-23.6,-14.3,-17.5,-23.6
105,['100+25sin((2pi/23)t)+0e'],10.0,-63.8,-61.2,-17.5,-23.6
106,['100+17sin((2pi/13)t)+0e'],10.0,-16.7,1.7,-17.5,-23.4
107,['100+15sin((2pi/34)t)+0e'],10.0,-33.4,-36.0,-17.8,-23.4
108,['100+20sin((2pi/33)t)+0e'],10.0,-6.5,-10.1,-17.5,-23.2
109,['100+65sin((2pi/31)t)+0e'],10.0,-13.7,-8.9,-17.5,-22.7
110,['100+74sin((2pi/23)t)+0e'],10.0,-13.8,-20.0,-17.3,-21.6
111,['100+42sin((2pi/16)t)+0e'],10.0,-100.8,-127.3,-17.3,-22.7
112,['100+64sin((2pi/27)t)+0e'],10.0,-11.2,-12.6,-17.0,-21.6
113,['100+43sin((2pi/36)t)+0e'],10.0,-80.5,-57.5,-17.3,-22.7
114,['100+28sin((2pi/35)t)+0e'],10.0,-124.2,-131.7,-17.5,-23.2
115,['100+27sin((2pi/39)t)+0e'],10.0,-32.1,-25.1,-17.8,-23.4
116,['100+61sin((2pi/31)t)+0e'],10.0,9.2,-3.6,-17.5,-23.2
117,['100+44sin((2pi/39)t)+0e'],10.0,-22.4,-22.1,-17.8,-23.2
118,['100+50sin((2pi/21)t)+0e'],10.0,-15.1,-7.7,-17.6,-22.7
119,['100+43sin((2pi/32)t)+0e'],10.0,-31.2,-24.4,-18.0,-23.2
120,['100+45sin((2pi/32)t)+0e'],10.0,7.8,0.1,-17.6,-22.7
121,['100+51sin((2pi/24)t)+0e'],10.0,-1.6,3.8,-17.6,-22.7
122,['100+36sin((2pi/22)t)+0e'],10.0,-22.8,-53.4,-17.6,-22.7
123,['100+49sin((2pi/14)t)+0e'],10.0,-75.6,-67.9,-17.6,-22.7
124,['100+63sin((2pi/24)t)+0e'],10.0,-2.3,-21.4,-17.6,-22.6
125,['100+76sin((2pi/19)t)+0e'],10.0,-27.0,-20.4,-18.0,-22.6
126,['100+49sin((2pi/33)t)+0e'],10.0,9.8,-9.8,-18.0,-22.6
127,['100+7sin((2pi/18)t)+0e'],10.0,-11.7,2.3,-18.0,-22.6
128,['100+6sin((2pi/13)t)+0e'],10.0,-2.5,-15.2,-18.0,-21.7
129,['100+57sin((2pi/12)t)+0e'],10.0,1.2,-17.4,-17.6,-20.9
130,['100+21sin((2pi/19)t)+0e'],10.0,-28.9,-53.6,-17.6,-20.9
131,['100+37sin((2pi/25)t)+0e'],10.0,-19.2,-32.1,-18.0,-21.7
132,['100+38sin((2pi/22)t)+0e'],10.0,-26.7,-16.9,-18.6,-20.9
133,['100+8sin((2pi/10)t)+0e'],10.0,-28.5,-16.1,-19.5,-20.9
134,['100+48sin((2pi/27)t)+0e'],10.0,-9.3,-9.2,-19.5,-20.9
135,['100+13sin((2pi/13)t)+0e'],10.0,-13.2,-37.6,-19.5,-21.7
136,['100+51sin((2pi/10)t)+0e'],10.0,-9.0,-32.4,-18.6,-21.7
137,['100+75sin((2pi/30)t)+0e'],10.0,-22.1,-15.7,-19.5,-20.9
138,['100+23sin((2pi/25)t)+0e'],10.0,-25.6,-17.1,-20.1,-20.4
139,['100+19sin((2pi/13)t)+0e'],10.0,-9.4,-37.9,-20.1,-20.4
140,['100+32sin((2pi/16)t)+0e'],10.0,-31.5,-46.8,-20.2,-20.9
141,['100+27sin((2pi/38)t)+0e'],10.0,-37.1,-40.6,-20.2,-20.9
142,['100+66sin((2pi/14)t)+0e'],10.0,-77.0,-96.6,-21.2,-20.9
143,['100+35sin((2pi/24)t)+0e'],10.0,-0.4,-20.7,-21.2,-21.0
144,['100+36sin((2pi/31)t)+0e'],10.0,-7.2,2.5,-21.2,-21.0
145,['100+71sin((2pi/26)t)+0e'],10.0,-17.2,-37.8,-20.2,-21.7
146,['100+46sin((2pi/20)t)+0e'],10.0,-27.9,-22.1,-21.2,-22.1
147,['100+51sin((2pi/35)t)+0e'],10.0,-12.6,-18.6,-21.2,-22.1
148,['100+74sin((2pi/39)t)+0e'],10.0,4.0,-17.4,-21.2,-21.7
149,['100+26sin((2pi/16)t)+0e'],10.0,-1.2,-20.6,-20.2,-21.0
150,['100+9sin((2pi/22)t)+0e'],10.0,-121.7,-125.6,-20.2,-21.0
151,['100+10sin((2pi/32)t)+0e'],10.0,-40.5,-36.7,-20.2,-21.0
152,['100+27sin((2pi/36)t)+0e'],10.0,-18.0,-29.0,-19.5,-21.7
153,['100+29sin((2pi/29)t)+0e'],10.0,-116.0,-145.6,-20.2,-22.1
154,['100+59sin((2pi/14)t)+0e'],10.0,-6.6,-5.3,-19.9,-22.1
155,['100+57sin((2pi/16)t)+0e'],10.0,-62.0,-85.3,-19.9,-22.6
156,['100+72sin((2pi/16)t)+0e'],10.0,-28.2,-31.5,-21.2,-23.2
157,['100+9sin((2pi/18)t)+0e'],10.0,5.3,1.8,-19.9,-22.6
158,['100+8sin((2pi/10)t)+0e'],10.0,-28.4,-30.7,-21.2,-23.2
159,['100+25sin((2pi/14)t)+0e'],10.0,-0.8,-25.1,-21.2,-23.2
160,['100+78sin((2pi/12)t)+0e'],10.0,-48.6,-46.5,-21.9,-23.2
161,['100+23sin((2pi/21)t)+0e'],10.0,-24.3,-20.2,-22.2,-23.2
162,['100+77sin((2pi/21)t)+0e'],10.0,-0.9,-13.3,-22.2,-23.2
163,['100+30sin((2pi/27)t)+0e'],10.0,5.0,-11.1,-21.3,-22.6
164,['100+35sin((2pi/37)t)+0e'],10.0,-13.5,-4.5,-19.9,-22.1
165,['100+17sin((2pi/37)t)+0e'],10.0,-2.8,-14.6,-18.6,-21.7
166,['100+66sin((2pi/33)t)+0e'],10.0,-4.9,-25.6,-18.6,-22.1
167,['100+39sin((2pi/18)t)+0e'],10.0,-4.9,-1.5,-18.0,-21.7
168,['100+53sin((2pi/26)t)+0e'],10.0,-26.7,-25.9,-18.6,-22.1
169,['100+30sin((2pi/20)t)+0e'],10.0,-24.9,-64.8,-18.6,-22.6
170,['100+59sin((2pi/30)t)+0e'],10.0,0.9,-6.6,-18.6,-22.6
171,['100+9sin((2pi/23)t)+0e'],10.0,-7.0,-25.5,-18.6,-22.6
172,['100+31sin((2pi/37)t)+0e'],10.0,-10.5,-6.6,-18.6,-22.1
173,['100+71sin((2pi/16)t)+0e'],10.0,-14.9,-15.2,-17.9,-22.1
174,['100+62sin((2pi/37)t)+0e'],10.0,-12.0,-11.0,-17.5,-21.7
175,['100+34sin((2pi/37)t)+0e'],10.0,-17.7,-11.7,-17.4,-21.0
176,['100+48sin((2pi/28)t)+0e'],10.0,-264.9,-275.3,-17.8,-21.0
177,['100+73sin((2pi/23)t)+0e'],10.0,-17.3,-15.8,-17.5,-20.7
178,['100+37sin((2pi/22)t)+0e'],10.0,-17.2,6.6,-17.3,-20.5
179,['100+45sin((2pi/34)t)+0e'],10.0,-0.1,-15.6,-17.3,-20.5
180,['100+49sin((2pi/26)t)+0e'],10.0,-73.1,-67.0,-17.3,-20.5
181,['100+70sin((2pi/33)t)+0e'],10.0,-74.7,-78.1,-17.3,-20.5
182,['100+44sin((2pi/12)t)+0e'],10.0,-23.2,-13.8,-17.3,-20.3
183,['100+53sin((2pi/18)t)+0e'],10.0,-81.9,-92.4,-17.5,-20.5
184,['100+6sin((2pi/32)t)+0e'],10.0,4.0,-24.6,-17.3,-20.7
185,['100+36sin((2pi/14)t)+0e'],10.0,-29.1,-10.7,-17.3,-20.5
186,['100+38sin((2pi/23)t)+0e'],10.0,2.9,-17.3,-17.2,-20.3
187,['100+57sin((2pi/12)t)+0e'],10.0,-41.6,-39.9,-17.2,-20.3
188,['100+64sin((2pi/38)t)+0e'],10.0,-35.7,-45.6,-17.3,-20.5
189,['100+62sin((2pi/12)t)+0e'],10.0,-12.4,-29.8,-17.3,-20.7
190,['100+51sin((2pi/21)t)+0e'],10.0,-0.6,-25.7,-17.2,-20.7
191,['100+13sin((2pi/31)t)+0e'],10.0,-5.7,-2.7,-17.2,-20.7
192,['100+31sin((2pi/37)t)+0e'],10.0,-8.6,-5.5,-17.2,-20.7
193,['100+19sin((2pi/16)t)+0e'],10.0,9.1,-33.4,-17.2,-20.7
194,['100+38sin((2pi/33)t)+0e'],10.0,8.3,-0.8,-17.2,-20.5
195,['100+33sin((2pi/27)t)+0e'],10.0,-36.1,-47.9,-17.2,-20.5
196,['100+11sin((2pi/25)t)+0e'],10.0,-37.9,-69.5,-17.2,-20.7
197,['100+27sin((2pi/20)t)+0e'],10.0,-24.2,-26.4,-17.2,-20.7
198,['100+62sin((2pi/24)t)+0e'],10.0,-8.8,-22.0,-16.9,-21.0
199,['100+26sin((2pi/34)t)+0e'],10.0,-95.4,-81.2,-16.9,-21.0
